map_a,map_b,bit_agreement,descriptor_nc,identity_permutation_logo_nc
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.994140625,0.9941406249999998,0.9952317823890993
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.505859375,0.5058593749999999,0.5538915378873415
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.69140625,0.6914062499999999,0.7303049451893056
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.70703125,0.7070312499999999,0.7451354521028867
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.9765625,0.9765624999999998,0.9808002761072402
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.7109375,0.7109374999999999,0.7492284881492686
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.9921875,0.9921874999999998,0.9936356121857463
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.646484375,0.6464843749999999,0.6926505931631681
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.625,0.6249999999999999,0.6714652102688402
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.716796875,0.7167968749999999,0.7553306885701637
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.98828125,0.9882812499999998,0.9904508826595099
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.72265625,0.7226562499999999,0.7598240786321278
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.982421875,0.9824218749999998,0.9856431249310681
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.716796875,0.7167968749999999,0.7553306885701637
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.73828125,0.7382812499999999,0.7782509010003873
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.849609375,0.8496093749999998,0.8748899323304979
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.984375,0.9843749999999998,0.9872406016327392
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.703125,0.7031249999999999,0.7420314869076652
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.9921875,0.9921874999999998,0.9936356121857463
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.716796875,0.7167968749999999,0.7553306885701637
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.87890625,0.8789062499999998,0.9002555803603297
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.77734375,0.7773437499999998,0.8132915520820604
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.71484375,0.7148437499999999,0.7533015566784114
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.978515625,0.9785156249999998,0.9824890588439189
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.705078125,0.7050781249999999,0.7447607227024656
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,1.0,0.9999999999999998,1.0000000000000002
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.505859375,0.5058593749999999,0.5552332206994344
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.689453125,0.6894531249999999,0.7289308989200594
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.70703125,0.7070312499999999,0.7457995248167776
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.982421875,0.9824218749999998,0.9856224872998307
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.7109375,0.7109374999999999,0.7498852230880331
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.998046875,0.9980468749999998,0.9984114366459335
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.64453125,0.6445312499999999,0.6913714589355396
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.62109375,0.6210937499999999,0.6680040493911658
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.720703125,0.7207031249999999,0.7578008964804959
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.984375,0.9843749999999998,0.987252130115083
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.71484375,0.7148437499999999,0.7533015566784114
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.744140625,0.7441406249999999,0.7835387550081025
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.8515625,0.8515624999999998,0.876683565532099
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.9921875,0.9921874999999998,0.9936356121857463
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.701171875,0.7011718749999999,0.7399728508181093
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.994140625,0.9941406249999998,0.9952317823890993
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.71484375,0.7148437499999999,0.7533015566784114
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.87109375,0.8710937499999998,0.8938136799641914
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.78125,0.7812499999999998,0.8165775785551191
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.7109375,0.7109374999999999,0.7492284881492686
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.978515625,0.9785156249999998,0.9824890588439189
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.513671875,0.5136718749999999,0.5617182512195953
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.6953125,0.6953124999999999,0.7341128721351309
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.712890625,0.7128906249999999,0.7502980533876642
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.9609375,0.9609374999999998,0.9679257216740593
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.716796875,0.7167968749999999,0.7543719331480049
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.9765625,0.9765624999999998,0.9808724717621583
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.65234375,0.6523437499999999,0.6977940381619046
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.626953125,0.6269531249999999,0.6731957907076774
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.705078125,0.7050781249999999,0.7447607227024656
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.740234375,0.7402343749999999,0.7799138302760291
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.83984375,0.8398437499999998,0.8663878882176246
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.984375,0.9843749999999998,0.987252130115083
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.69140625,0.6914062499999999,0.73136851534348
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.990234375,0.9902343749999998,0.9920432474226281
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.705078125,0.7050781249999999,0.7447607227024656
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.8828125,0.8828124999999998,0.9038879395725277
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.767578125,0.7675781249999998,0.8045316313864129
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.505859375,0.5058593749999999,0.5552332206994344
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.689453125,0.6894531249999999,0.7289308989200594
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.70703125,0.7070312499999999,0.7457995248167776
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.982421875,0.9824218749999998,0.9856224872998307
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.7109375,0.7109374999999999,0.7498852230880331
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.998046875,0.9980468749999998,0.9984114366459335
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.64453125,0.6445312499999999,0.6913714589355396
tianjin-latest-free.shp-gis_osm_pois_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.62109375,0.6210937499999999,0.6680040493911658
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.7578125,0.7578124999999998,0.7962884794254865
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.74609375,0.7460937499999999,0.7854963073359156
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.490234375,0.4902343749999999,0.5374475387260079
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.73828125,0.7382812499999999,0.7782509010003873
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.50390625,0.5039062499999999,0.5527736930791558
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.775390625,0.7753906249999998,0.8088512117104805
tianjin-latest-free.shp-gis_osm_railways_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.8046875,0.8046874999999998,0.8376475626141577
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.84765625,0.8476562499999998,0.8730927409335163
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.673828125,0.6738281249999999,0.7132105878191858
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.84765625,0.8476562499999998,0.8730927409335163
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.6875,0.6874999999999999,0.7268437843116311
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.802734375,0.8027343749999998,0.8342069784457479
tianjin-latest-free.shp-gis_osm_roads_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.857421875,0.8574218749999998,0.881881344734952
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.693359375,0.6933593749999999,0.732385547730107
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.990234375,0.9902343749999998,0.9920368738797763
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.70703125,0.7070312499999999,0.7457995248167776
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.873046875,0.8730468749999998,0.8955724700539054
tianjin-latest-free.shp-gis_osm_traffic_a_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.77734375,0.7773437499999998,0.8132915520820604
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.697265625,0.6972656249999999,0.7365311166282575
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.984375,0.9843749999999998,0.9872315919164201
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.6328125,0.6328124999999999,0.678838491174368
tianjin-latest-free.shp-gis_osm_traffic_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.60546875,0.6054687499999999,0.6516837401621259
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.7109375,0.7109374999999999,0.7498852230880331
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.876953125,0.8769531249999998,0.8987881701259123
tianjin-latest-free.shp-gis_osm_transport_a_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.775390625,0.7753906249999998,0.8113866102020205
tianjin-latest-free.shp-gis_osm_transport_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.64453125,0.6445312499999999,0.6913714589355396
tianjin-latest-free.shp-gis_osm_transport_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.619140625,0.6191406249999999,0.6658003028611833
tianjin-latest-free.shp-gis_osm_water_a_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.802734375,0.8027343749999998,0.8337700005355815
