claimed_map,query_map,recovered_logo_nc,accept_at_nominal_0_90
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.9760312334992159,1
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.7351670433559025,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.9793043293176825,1
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.7459329997394207,0
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.918878811609685,1
tianjin-latest-free.shp-gis_osm_landuse_a_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.8110144024012493,0
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-AANP,1.0000000000000002,1
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-AGNP,0.9984114366459335,1
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-BOUA,0.31409042400416126,0
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-BOUL,0.6625413488689132,0
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-BOUP,0.9873229514236345,1
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-BRGA,0.6956914481480294,0
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-BRGL,0.6953216681667717,0
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-BRGP,1.0000000000000002,1
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-CPTL,0.687228048535523,0
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-HFCA,0.7321999045350985,0
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-HFCL,0.698688843315279,0
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-HFCP,0.984045648229397,1
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-HYDA,0.25730251755068173,0
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-HYDL,0.7154771258654495,0
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-HYDP,0.9984114366459335,1
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-LFCL,0.7344269167286485,0
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-LFCP,0.9952267030562387,1
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-LRDL,0.6852201427212496,0
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-LRRL,0.5948099048435109,0
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-RESA,0.7221697688565355,0
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-RESP,0.9984114366459335,1
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-RFCA,0.7616334792282318,0
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-RFCP,0.9984126984126986,1
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-TERL,0.3751408995672998,0
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-TERP,0.9984126984126986,1
tianjin-latest-free.shp-gis_osm_natural_free_1,H51-VEGA,0.45078062802562247,0
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.746091806034816,0
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.7508570490939426,0
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.7620121714473336,0
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.9952267030562387,1
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.7600186107974105,0
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.9873229514236345,1
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.7521372836963962,0
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.9952267030562387,1
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.5572423372499477,0
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.7402350460911873,0
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.7534240892286694,0
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.9808506948260548,1
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.7570747275718649,0
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.9936317884680076,1
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.6974445166940353,0
tianjin-latest-free.shp-gis_osm_natural_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.6784857924242349,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-AANP,0.7576144084141581,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-AGNP,0.7555977217835405,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-BOUA,0.5719635031899583,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-BOUL,0.7765879717247455,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-BOUP,0.7636359265838076,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-BRGA,0.8163240540774892,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-BRGL,0.8288070838657269,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-BRGP,0.7576144084141581,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-CPTL,0.7924123616201261,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-HFCA,0.7987536289787158,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-HFCL,0.7932172644811639,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-HFCP,0.7488513135533302,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-HYDA,0.5342219759934673,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-HYDL,0.8362937373934721,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-HYDP,0.7555977217835405,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-LFCL,0.8700022790772549,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-LFCP,0.7576144084141581,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-LRDL,0.8285512727026685,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-LRRL,0.7282317331179811,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-RESA,0.811126152955154,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-RESP,0.7555977217835405,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-RFCA,0.852080883815364,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-RFCP,0.7576144084141581,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-TERL,0.64876689478704,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-TERP,0.7576144084141581,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,H51-VEGA,0.7003724308895327,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.9824055138750099,1
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.9776312847016737,1
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_natural_free_1,0.7576144084141581,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.7576144084141581,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.9904419592915452,1
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.7636359265838076,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.9856737883701553,1
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.7576144084141581,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.7770330481028218,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.8742405136187683,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.9872315919164201,1
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.7451280610325515,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.9936356121857463,1
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.7576144084141581,0
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.9002555803603297,1
tianjin-latest-free.shp-gis_osm_places_a_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.8125186452299682,0
tianjin-latest-free.shp-gis_osm_places_free_1,H51-AANP,0.9952267030562387,1
tianjin-latest-free.shp-gis_osm_places_free_1,H51-AGNP,0.9968203417119826,1
tianjin-latest-free.shp-gis_osm_places_free_1,H51-BOUA,0.31409042400416126,0
tianjin-latest-free.shp-gis_osm_places_free_1,H51-BOUL,0.6603454224358561,0
tianjin-latest-free.shp-gis_osm_places_free_1,H51-BOUP,0.9824890588439189,1
tianjin-latest-free.shp-gis_osm_places_free_1,H51-BRGA,0.6935591320220839,0
tianjin-latest-free.shp-gis_osm_places_free_1,H51-BRGL,0.6931934456540962,0
tianjin-latest-free.shp-gis_osm_places_free_1,H51-BRGP,0.9952267030562387,1
tianjin-latest-free.shp-gis_osm_places_free_1,H51-CPTL,0.6850804140267038,0
tianjin-latest-free.shp-gis_osm_places_free_1,H51-HFCA,0.7301431227862722,0
tianjin-latest-free.shp-gis_osm_places_free_1,H51-HFCL,0.6965666497692014,0
tianjin-latest-free.shp-gis_osm_places_free_1,H51-HFCP,0.9888724738754309,1
tianjin-latest-free.shp-gis_osm_places_free_1,H51-HYDA,0.25730251755068173,0
tianjin-latest-free.shp-gis_osm_places_free_1,H51-HYDL,0.713396659250355,0
tianjin-latest-free.shp-gis_osm_places_free_1,H51-HYDP,0.9968203417119826,1
tianjin-latest-free.shp-gis_osm_places_free_1,H51-LFCL,0.7344269167286485,0
tianjin-latest-free.shp-gis_osm_places_free_1,H51-LFCP,1.0000000000000002,1
tianjin-latest-free.shp-gis_osm_places_free_1,H51-LRDL,0.6852201427212496,0
tianjin-latest-free.shp-gis_osm_places_free_1,H51-LRRL,0.5924722709231762,0
tianjin-latest-free.shp-gis_osm_places_free_1,H51-RESA,0.7200952816470116,0
tianjin-latest-free.shp-gis_osm_places_free_1,H51-RESP,0.9968203417119826,1
tianjin-latest-free.shp-gis_osm_places_free_1,H51-RFCA,0.7596263169775999,0
tianjin-latest-free.shp-gis_osm_places_free_1,H51-RFCP,0.9936317884680076,1
tianjin-latest-free.shp-gis_osm_places_free_1,H51-TERL,0.3751408995672998,0
tianjin-latest-free.shp-gis_osm_places_free_1,H51-TERP,0.9936317884680076,1
tianjin-latest-free.shp-gis_osm_places_free_1,H51-VEGA,0.45078062802562247,0
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.746091806034816,0
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.7488456544460838,0
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_natural_free_1,0.9952267030562387,1
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.7620121714473336,0
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.7600186107974105,0
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.9824890588439189,1
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.7521372836963962,0
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,1.0000000000000002,1
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.5572423372499477,0
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.7382029154833247,0
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.7534240892286694,0
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.9856928196185967,1
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.7570747275718649,0
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.9984126984126986,1
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.6953216681667717,0
tianjin-latest-free.shp-gis_osm_places_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.674163483791356,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-AANP,0.758981664050315,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-AGNP,0.756978119245116,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-BOUA,0.567242222243734,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-BOUL,0.7787076882926987,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-BOUP,0.7642891671576164,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-BRGA,0.8139183338561629,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-BRGL,0.8321156949789633,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-BRGP,0.758981664050315,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-CPTL,0.790430169621836,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-HFCA,0.7976643710860024,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-HFCL,0.7948801937568059,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-HFCP,0.7496252810158299,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-HYDA,0.5273504313890647,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-HYDL,0.838116354923494,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-HYDP,0.756978119245116,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-LFCL,0.8721254774660091,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-LFCP,0.758981664050315,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-LRDL,0.8298017085452848,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-LRRL,0.729758950361852,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-RESA,0.8079294695392834,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-RESP,0.756978119245116,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-RFCA,0.8482007099999649,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-RFCP,0.758981664050315,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-TERL,0.6540472290116195,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-TERP,0.758981664050315,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,H51-VEGA,0.6994896098482909,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.9872661531332735,1
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.9744607880193704,1
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_natural_free_1,0.758981664050315,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.9904761904761906,1
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.758981664050315,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.7642891671576164,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.9872661531332735,1
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.758981664050315,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.7841408338370349,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.876683565532099,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.9936507936507938,1
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.7459329997394207,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.9952279769488644,1
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.7586381589803026,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.8922830007666229,0
tianjin-latest-free.shp-gis_osm_pofw_a_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.814835345064508,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-AANP,0.9873015873015875,1
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-AGNP,0.9857142857142859,1
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-BOUA,0.2994164642466806,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-BOUL,0.6620492853910382,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-BOUP,1.0000000000000002,1
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-BRGA,0.6990645198956368,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-BRGL,0.6956544490668777,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-BRGP,0.9873015873015875,1
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-CPTL,0.691421356383712,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-HFCA,0.7338919556701808,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-HFCL,0.7011915310401359,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-HFCP,0.9713843754628428,1
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-HYDA,0.2577255641616998,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-HYDL,0.7122123116119198,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-HYDP,0.9857142857142859,1
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-LFCL,0.7308654912017558,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-LFCP,0.9825131653617625,1
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-LRDL,0.6867761576257798,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-LRRL,0.5922809327478838,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-RESA,0.7233165065341207,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-RESP,0.9857142857142859,1
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-RFCA,0.7666662995755549,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-RFCP,0.988888888888889,1
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-TERL,0.3793796391420832,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-TERP,0.988888888888889,1
tianjin-latest-free.shp-gis_osm_pofw_free_1,H51-VEGA,0.43471359767348866,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.7444222392003954,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.7485105469126453,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_natural_free_1,0.9873015873015875,1
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.7613888759851238,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.9825131653617625,1
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.7584260570639787,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_pois_a_free_1,0.7502155823270249,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.9825131653617625,1
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.5689160766202085,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.7387317012080149,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.7515933898832222,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.9681577759758553,1
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.7553306885701637,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.9809523809523811,1
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.6965310190051548,0
tianjin-latest-free.shp-gis_osm_pofw_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.6759696195038073,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-AANP,0.7440850431505321,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-AGNP,0.7423705614842867,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-BOUA,0.585094812274784,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-BOUL,0.7682733253465361,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-BOUP,0.7492284881492686,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-BRGA,0.8124429819701121,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-BRGL,0.8193693049160804,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-BRGP,0.7440850431505321,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-CPTL,0.7851987947432892,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-HFCA,0.7915543352055221,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-HFCL,0.7823505829279135,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-HFCP,0.7355126348193048,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-HYDA,0.5478981658961821,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-HYDL,0.8297597796890761,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-HYDP,0.7423705614842867,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-LFCL,0.8614838058314871,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-LFCP,0.7447607227024656,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-LRDL,0.8203640071621282,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-LRRL,0.7255131474160565,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-RESA,0.8042613419247855,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-RESP,0.7423705614842867,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-RFCA,0.8424501304066742,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-RFCP,0.7440850431505321,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-TERL,0.6643322858466515,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-TERP,0.7440850431505321,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,H51-VEGA,0.7087962546184515,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_buildings_a_free_1,0.9872661531332735,1
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_landuse_a_free_1,0.9841269841269843,1
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_natural_free_1,0.7440850431505321,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_places_a_free_1,0.9856431249310681,1
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_places_free_1,0.7447607227024656,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_a_free_1,0.987252130115083,1
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_pofw_free_1,0.7492284881492686,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_pois_free_1,0.7447607227024656,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_railways_free_1,0.7799138302760291,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_roads_free_1,0.8663878882176246,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_a_free_1,0.987252130115083,1
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_traffic_free_1,0.73136851534348,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_transport_a_free_1,0.9920432474226281,1
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_transport_free_1,0.7447607227024656,0
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_water_a_free_1,0.9038879395725277,1
tianjin-latest-free.shp-gis_osm_pois_a_free_1,tianjin-latest-free.shp-gis_osm_waterways_free_1,0.8045316313864129,0
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-AANP,0.9952317823890993,1
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-AGNP,0.9968253968253971,1
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-BOUA,0.2937313415078196,0
tianjin-latest-free.shp-gis_osm_pois_free_1,H51-BOUL,0.6588564645796603,0
